"name","type","brand","model","specs"
"Radeon HD 7660G + HD 7500M/7600M Dual","GPU","RADEON","Radeon HD 7660G + HD 7500M/7600M Dual","Memory: Unknown"
"Radeon HD 7660G + HD 7600M Dual","GPU","RADEON","Radeon HD 7660G + HD 7600M Dual","Memory: Unknown"
"Radeon HD 7660G + HD 7600M N HD 7600M Dual","GPU","RADEON","Radeon HD 7660G + HD 7600M N HD 7600M Dual","Memory: Unknown"
"Radeon HD 7660G + HD 7670M Dual","GPU","RADEON","Radeon HD 7660G + HD 7670M Dual","Memory: Unknown"
"Radeon HD 7660G + HD 7700M Dual","GPU","RADEON","Radeon HD 7660G + HD 7700M Dual","Memory: Unknown"
"Radeon HD 7660G + HD 7730M Dual","GPU","RADEON","Radeon HD 7660G + HD 7730M Dual","Memory: Unknown"
"Radeon HD 7660G + HD 8500M Dual","GPU","RADEON","Radeon HD 7660G + HD 8500M Dual","Memory: Unknown"
"Radeon HD 7660G + HD 8600/8700M Dual","GPU","RADEON","Radeon HD 7660G + HD 8600/8700M Dual","Memory: Unknown"
"Radeon HD 7660G + HD 8600M Dual","GPU","RADEON","Radeon HD 7660G + HD 8600M Dual","Memory: Unknown"
"Radeon HD 7660G + HD 8670M Dual","GPU","RADEON","Radeon HD 7660G + HD 8670M Dual","Memory: Unknown"
"Radeon HD 7660G N HD 7660G + HD 7600M N HD 7600M D","GPU","RADEON","Radeon HD 7660G N HD 7660G + HD 7600M N HD 7600M D","Memory: Unknown"
"Radeon HD 7660G N HD 7660G + HD 7670M Dual","GPU","RADEON","Radeon HD 7660G N HD 7660G + HD 7670M Dual","Memory: Unknown"
"Radeon HD 7660G N HD 7660G + HD 7700M N HD 7700M D","GPU","RADEON","Radeon HD 7660G N HD 7660G + HD 7700M N HD 7700M D","Memory: Unknown"
"Radeon HD 7670","GPU","RADEON","Radeon HD 7670","Memory: Unknown"
"Radeon HD 7670A","GPU","RADEON","Radeon HD 7670A","Memory: Unknown"
"Radeon HD 7670M","GPU","RADEON","Radeon HD 7670M","Memory: Unknown"
"Radeon HD 7670M + 7670M Dual","GPU","RADEON","Radeon HD 7670M + 7670M Dual","Memory: Unknown"
"Radeon HD 7690M","GPU","RADEON","Radeon HD 7690M","Memory: Unknown"
"Radeon HD 7690M XT","GPU","RADEON","Radeon HD 7690M XT","Memory: Unknown"
"Radeon HD 7700-serie","GPU","RADEON","Radeon HD 7700-serie","Memory: Unknown"
"Radeon HD 7730","GPU","RADEON","Radeon HD 7730","Memory: Unknown"
"Radeon HD 7730M","GPU","RADEON","Radeon HD 7730M","Memory: Unknown"
"Radeon HD 7750","GPU","RADEON","Radeon HD 7750","Memory: Unknown"
"Radeon HD 7750M","GPU","RADEON","Radeon HD 7750M","Memory: Unknown"
"Radeon HD 7770","GPU","RADEON","Radeon HD 7770","Memory: Unknown"
"Radeon HD 7790","GPU","RADEON","Radeon HD 7790","Memory: Unknown"
"Radeon HD 7800-serie","GPU","RADEON","Radeon HD 7800-serie","Memory: Unknown"
"Radeon HD 7850","GPU","RADEON","Radeon HD 7850","Memory: Unknown"
"Radeon HD 7850M","GPU","RADEON","Radeon HD 7850M","Memory: Unknown"
"Radeon HD 7870","GPU","RADEON","Radeon HD 7870","Memory: Unknown"
"Radeon HD 7870 XT","GPU","RADEON","Radeon HD 7870 XT","Memory: Unknown"
"Radeon HD 7870M","GPU","RADEON","Radeon HD 7870M","Memory: Unknown"
"Radeon HD 7950 / R9 280","GPU","RADEON","Radeon HD 7950 / R9 280","Memory: Unknown"
"Radeon HD 7970 / R9 280X","GPU","RADEON","Radeon HD 7970 / R9 280X","Memory: Unknown"
"Radeon HD 7970M","GPU","RADEON","Radeon HD 7970M","Memory: Unknown"
"Radeon HD 7990","GPU","RADEON","Radeon HD 7990","Memory: Unknown"
"Radeon HD 8180","GPU","RADEON","Radeon HD 8180","Memory: Unknown"
"Radeon HD 8210","GPU","RADEON","Radeon HD 8210","Memory: Unknown"
"Radeon HD 8210E","GPU","RADEON","Radeon HD 8210E","Memory: Unknown"
"Radeon HD 8240","GPU","RADEON","Radeon HD 8240","Memory: Unknown"
"Radeon HD 8250","GPU","RADEON","Radeon HD 8250","Memory: Unknown"
"Radeon HD 8280","GPU","RADEON","Radeon HD 8280","Memory: Unknown"
"Radeon HD 8280E","GPU","RADEON","Radeon HD 8280E","Memory: Unknown"
"Radeon HD 8280G","GPU","RADEON","Radeon HD 8280G","Memory: Unknown"
"Radeon HD 8310E","GPU","RADEON","Radeon HD 8310E","Memory: Unknown"
"Radeon HD 8330","GPU","RADEON","Radeon HD 8330","Memory: Unknown"
"Radeon HD 8330E","GPU","RADEON","Radeon HD 8330E","Memory: Unknown"
"Radeon HD 8350","GPU","RADEON","Radeon HD 8350","Memory: Unknown"
"Radeon HD 8350G","GPU","RADEON","Radeon HD 8350G","Memory: Unknown"
"Radeon HD 8370D","GPU","RADEON","Radeon HD 8370D","Memory: Unknown"
"Radeon HD 8400","GPU","RADEON","Radeon HD 8400","Memory: Unknown"
"Radeon HD 8400E","GPU","RADEON","Radeon HD 8400E","Memory: Unknown"
"Radeon HD 8410G","GPU","RADEON","Radeon HD 8410G","Memory: Unknown"
"Radeon HD 8450G","GPU","RADEON","Radeon HD 8450G","Memory: Unknown"
"Radeon HD 8450G + 8600/8700M Dual","GPU","RADEON","Radeon HD 8450G + 8600/8700M Dual","Memory: Unknown"
"Radeon HD 8450G + 8600M Dual","GPU","RADEON","Radeon HD 8450G + 8600M Dual","Memory: Unknown"
"Radeon HD 8450G + 8670M Dual","GPU","RADEON","Radeon HD 8450G + 8670M Dual","Memory: Unknown"
"Radeon HD 8450G + 8750M Dual","GPU","RADEON","Radeon HD 8450G + 8750M Dual","Memory: Unknown"
"Radeon HD 8450G + HD 8600M Dual","GPU","RADEON","Radeon HD 8450G + HD 8600M Dual","Memory: Unknown"
"Radeon HD 8450G + HD 8670M Dual","GPU","RADEON","Radeon HD 8450G + HD 8670M Dual","Memory: Unknown"
"Radeon HD 8450G + HD 8750M Dual","GPU","RADEON","Radeon HD 8450G + HD 8750M Dual","Memory: Unknown"
"Radeon HD 8450G + R5 M230 Dual","GPU","RADEON","Radeon HD 8450G + R5 M230 Dual","Memory: Unknown"
"Radeon HD 8470","GPU","RADEON","Radeon HD 8470","Memory: Unknown"
"Radeon HD 8470D","GPU","RADEON","Radeon HD 8470D","Memory: Unknown"
"Radeon HD 8470D + 6450 Dual","GPU","RADEON","Radeon HD 8470D + 6450 Dual","Memory: Unknown"
"Radeon HD 8470D + 6570 Dual","GPU","RADEON","Radeon HD 8470D + 6570 Dual","Memory: Unknown"
"Radeon HD 8470D + HD 6450 Dual","GPU","RADEON","Radeon HD 8470D + HD 6450 Dual","Memory: Unknown"
"Radeon HD 8470D + HD 6670 Dual","GPU","RADEON","Radeon HD 8470D + HD 6670 Dual","Memory: Unknown"
"Radeon HD 8470D + HD 7500 Dual","GPU","RADEON","Radeon HD 8470D + HD 7500 Dual","Memory: Unknown"
"Radeon HD 8490","GPU","RADEON","Radeon HD 8490","Memory: Unknown"
"Radeon HD 8500M","GPU","RADEON","Radeon HD 8500M","Memory: Unknown"
"Radeon HD 8500M/8700M","GPU","RADEON","Radeon HD 8500M/8700M","Memory: Unknown"
"Radeon HD 8510G","GPU","RADEON","Radeon HD 8510G","Memory: Unknown"
"Radeon HD 8510G + 8500M Dual","GPU","RADEON","Radeon HD 8510G + 8500M Dual","Memory: Unknown"
"Radeon HD 8510G + HD 8500M Dual","GPU","RADEON","Radeon HD 8510G + HD 8500M Dual","Memory: Unknown"
"Radeon HD 8550D","GPU","RADEON","Radeon HD 8550D","Memory: Unknown"
"Radeon HD 8550G","GPU","RADEON","Radeon HD 8550G","Memory: Unknown"
"Radeon HD 8550G + 7600M Dual","GPU","RADEON","Radeon HD 8550G + 7600M Dual","Memory: Unknown"
"Radeon HD 8550G + 8500M Dual","GPU","RADEON","Radeon HD 8550G + 8500M Dual","Memory: Unknown"
"Radeon HD 8550G + 8570M Dual","GPU","RADEON","Radeon HD 8550G + 8570M Dual","Memory: Unknown"
"Radeon HD 8550G + 8600/8700M Dual","GPU","RADEON","Radeon HD 8550G + 8600/8700M Dual","Memory: Unknown"
"Radeon HD 8550G + 8600M Dual","GPU","RADEON","Radeon HD 8550G + 8600M Dual","Memory: Unknown"
"Radeon HD 8550G + 8670M Dual","GPU","RADEON","Radeon HD 8550G + 8670M Dual","Memory: Unknown"
"Radeon HD 8550G + 8690M Dual","GPU","RADEON","Radeon HD 8550G + 8690M Dual","Memory: Unknown"
"Radeon HD 8550G + 8750M Dual","GPU","RADEON","Radeon HD 8550G + 8750M Dual","Memory: Unknown"
"Radeon HD 8550G + HD 7600M Dual","GPU","RADEON","Radeon HD 8550G + HD 7600M Dual","Memory: Unknown"
"Radeon HD 8550G + HD 8500M Dual","GPU","RADEON","Radeon HD 8550G + HD 8500M Dual","Memory: Unknown"
"Radeon HD 8550G + HD 8570M Dual","GPU","RADEON","Radeon HD 8550G + HD 8570M Dual","Memory: Unknown"
"Radeon HD 8550G + HD 8600/8700M Dual","GPU","RADEON","Radeon HD 8550G + HD 8600/8700M Dual","Memory: Unknown"
"Radeon HD 8550G + HD 8600M Dual","GPU","RADEON","Radeon HD 8550G + HD 8600M Dual","Memory: Unknown"
"Radeon HD 8550G + HD 8670M Dual","GPU","RADEON","Radeon HD 8550G + HD 8670M Dual","Memory: Unknown"
"Radeon HD 8550G + HD 8750M Dual","GPU","RADEON","Radeon HD 8550G + HD 8750M Dual","Memory: Unknown"
"Radeon HD 8550G + R5 M200 Dual","GPU","RADEON","Radeon HD 8550G + R5 M200 Dual","Memory: Unknown"
"Radeon HD 8550G + R5 M230 Dual","GPU","RADEON","Radeon HD 8550G + R5 M230 Dual","Memory: Unknown"
"Radeon HD 8550G N HD 8550G + HD 8600M N HD 8600M D","GPU","RADEON","Radeon HD 8550G N HD 8550G + HD 8600M N HD 8600M D","Memory: Unknown"
"Radeon HD 8570","GPU","RADEON","Radeon HD 8570","Memory: Unknown"
"Radeon HD 8570 + 8670D Dual","GPU","RADEON","Radeon HD 8570 + 8670D Dual","Memory: Unknown"
"Radeon HD 8570 + HD 7660D Dual","GPU","RADEON","Radeon HD 8570 + HD 7660D Dual","Memory: Unknown"
"Radeon HD 8570D","GPU","RADEON","Radeon HD 8570D","Memory: Unknown"
"Radeon HD 8570D + 6570 Dual","GPU","RADEON","Radeon HD 8570D + 6570 Dual","Memory: Unknown"
"Radeon HD 8570D + 6670 Dual","GPU","RADEON","Radeon HD 8570D + 6670 Dual","Memory: Unknown"
"Radeon HD 8570D + HD 6570 Dual","GPU","RADEON","Radeon HD 8570D + HD 6570 Dual","Memory: Unknown"
"Radeon HD 8570D + HD 6670 Dual","GPU","RADEON","Radeon HD 8570D + HD 6670 Dual","Memory: Unknown"
"Radeon HD 8570D + HD 7000 Dual","GPU","RADEON","Radeon HD 8570D + HD 7000 Dual","Memory: Unknown"
"Radeon HD 8570D + HD 7700 Dual","GPU","RADEON","Radeon HD 8570D + HD 7700 Dual","Memory: Unknown"
"Radeon HD 8570D + HD 8470 Dual","GPU","RADEON","Radeon HD 8570D + HD 8470 Dual","Memory: Unknown"
"Radeon HD 8570D + HD 8570 Dual","GPU","RADEON","Radeon HD 8570D + HD 8570 Dual","Memory: Unknown"
"Radeon HD 8570D + HD8490 Dual","GPU","RADEON","Radeon HD 8570D + HD8490 Dual","Memory: Unknown"
"Radeon HD 8570D + R5 235 Dual","GPU","RADEON","Radeon HD 8570D + R5 235 Dual","Memory: Unknown"
"Radeon HD 8570D + R7 200 Dual","GPU","RADEON","Radeon HD 8570D + R7 200 Dual","Memory: Unknown"
"Radeon HD 8570D + R7 240 Dual","GPU","RADEON","Radeon HD 8570D + R7 240 Dual","Memory: Unknown"
"Radeon HD 8570M","GPU","RADEON","Radeon HD 8570M","Memory: Unknown"
"Radeon HD 8600/8700M","GPU","RADEON","Radeon HD 8600/8700M","Memory: Unknown"
"Radeon HD 8610G","GPU","RADEON","Radeon HD 8610G","Memory: Unknown"
"Radeon HD 8610G + 8500M Dual","GPU","RADEON","Radeon HD 8610G + 8500M Dual","Memory: Unknown"
"Radeon HD 8610G + 8600M Dual","GPU","RADEON","Radeon HD 8610G + 8600M Dual","Memory: Unknown"
"Radeon HD 8610G + 8670M Dual","GPU","RADEON","Radeon HD 8610G + 8670M Dual","Memory: Unknown"
"Radeon HD 8610G + HD 8500M Dual","GPU","RADEON","Radeon HD 8610G + HD 8500M Dual","Memory: Unknown"
"Radeon HD 8610G + HD 8600M Dual","GPU","RADEON","Radeon HD 8610G + HD 8600M Dual","Memory: Unknown"
"Radeon HD 8610G + HD 8670M Dual","GPU","RADEON","Radeon HD 8610G + HD 8670M Dual","Memory: Unknown"
"Radeon HD 8610G + R5 M200 Dual","GPU","RADEON","Radeon HD 8610G + R5 M200 Dual","Memory: Unknown"
"Radeon HD 8650D","GPU","RADEON","Radeon HD 8650D","Memory: Unknown"
"Radeon HD 8650G","GPU","RADEON","Radeon HD 8650G","Memory: Unknown"
"Radeon HD 8650G + 7600M Dual","GPU","RADEON","Radeon HD 8650G + 7600M Dual","Memory: Unknown"
"Radeon HD 8650G + 7670M Dual","GPU","RADEON","Radeon HD 8650G + 7670M Dual","Memory: Unknown"
"Radeon HD 8650G + 7700M Dual","GPU","RADEON","Radeon HD 8650G + 7700M Dual","Memory: Unknown"
"Radeon HD 8650G + 8500M Dual","GPU","RADEON","Radeon HD 8650G + 8500M Dual","Memory: Unknown"
"Radeon HD 8650G + 8570M Dual","GPU","RADEON","Radeon HD 8650G + 8570M Dual","Memory: Unknown"
"Radeon HD 8650G + 8600/8700M Dual","GPU","RADEON","Radeon HD 8650G + 8600/8700M Dual","Memory: Unknown"
"Radeon HD 8650G + 8600M Dual","GPU","RADEON","Radeon HD 8650G + 8600M Dual","Memory: Unknown"
"Radeon HD 8650G + 8670M Dual","GPU","RADEON","Radeon HD 8650G + 8670M Dual","Memory: Unknown"
"Radeon HD 8650G + 8750M Dual","GPU","RADEON","Radeon HD 8650G + 8750M Dual","Memory: Unknown"
"Radeon HD 8650G + HD 7600M Dual","GPU","RADEON","Radeon HD 8650G + HD 7600M Dual","Memory: Unknown"
"Radeon HD 8650G + HD 7670M Dual","GPU","RADEON","Radeon HD 8650G + HD 7670M Dual","Memory: Unknown"
"Radeon HD 8650G + HD 8570M Dual","GPU","RADEON","Radeon HD 8650G + HD 8570M Dual","Memory: Unknown"
"Radeon HD 8650G + HD 8600/8700M Dual","GPU","RADEON","Radeon HD 8650G + HD 8600/8700M Dual","Memory: Unknown"
"Radeon HD 8650G + HD 8600M Dual","GPU","RADEON","Radeon HD 8650G + HD 8600M Dual","Memory: Unknown"
"Radeon HD 8650G + HD 8600M N HD 8600M Dual","GPU","RADEON","Radeon HD 8650G + HD 8600M N HD 8600M Dual","Memory: Unknown"
"Radeon HD 8650G + HD 8670M Dual","GPU","RADEON","Radeon HD 8650G + HD 8670M Dual","Memory: Unknown"
"Radeon HD 8650G + HD 8750M Dual","GPU","RADEON","Radeon HD 8650G + HD 8750M Dual","Memory: Unknown"
"Radeon HD 8650G + HD 8790M Dual","GPU","RADEON","Radeon HD 8650G + HD 8790M Dual","Memory: Unknown"
"Radeon HD 8650G + R5 M200 Dual","GPU","RADEON","Radeon HD 8650G + R5 M200 Dual","Memory: Unknown"
"Radeon HD 8650G + R5 M230 Dual","GPU","RADEON","Radeon HD 8650G + R5 M230 Dual","Memory: Unknown"
"Radeon HD 8650G N HD 8650G + HD 8570M Dual","GPU","RADEON","Radeon HD 8650G N HD 8650G + HD 8570M Dual","Memory: Unknown"
"Radeon HD 8650G N HD 8650G + HD 8600/8700M Dual","GPU","RADEON","Radeon HD 8650G N HD 8650G + HD 8600/8700M Dual","Memory: Unknown"
"Radeon HD 8650G N HD 8650G + HD 8600M N HD 8600M D","GPU","RADEON","Radeon HD 8650G N HD 8650G + HD 8600M N HD 8600M D","Memory: Unknown"
"Radeon HD 8670D","GPU","RADEON","Radeon HD 8670D","Memory: Unknown"
"Radeon HD 8670D + 6670 Dual","GPU","RADEON","Radeon HD 8670D + 6670 Dual","Memory: Unknown"
"Radeon HD 8670D + 7000 Dual","GPU","RADEON","Radeon HD 8670D + 7000 Dual","Memory: Unknown"
"Radeon HD 8670D + 7700 Dual","GPU","RADEON","Radeon HD 8670D + 7700 Dual","Memory: Unknown"
"Radeon HD 8670D + 8570 Dual","GPU","RADEON","Radeon HD 8670D + 8570 Dual","Memory: Unknown"
"Radeon HD 8670D + HD 6670 Dual","GPU","RADEON","Radeon HD 8670D + HD 6670 Dual","Memory: Unknown"
"Radeon HD 8670D + HD 7000 Dual","GPU","RADEON","Radeon HD 8670D + HD 7000 Dual","Memory: Unknown"
"Radeon HD 8670D + HD 7600 Dual","GPU","RADEON","Radeon HD 8670D + HD 7600 Dual","Memory: Unknown"
"Radeon HD 8670D + HD 7700 Dual","GPU","RADEON","Radeon HD 8670D + HD 7700 Dual","Memory: Unknown"
"Radeon HD 8670D + R5 235 Dual","GPU","RADEON","Radeon HD 8670D + R5 235 Dual","Memory: Unknown"
"Radeon HD 8670D + R5 330 Dual","GPU","RADEON","Radeon HD 8670D + R5 330 Dual","Memory: Unknown"
"Radeon HD 8670D + R7 200 Dual","GPU","RADEON","Radeon HD 8670D + R7 200 Dual","Memory: Unknown"
"Radeon HD 8670D + R7 240 Dual","GPU","RADEON","Radeon HD 8670D + R7 240 Dual","Memory: Unknown"
"Radeon HD 8670D N HD 8670D + HD 8670D Dual","GPU","RADEON","Radeon HD 8670D N HD 8670D + HD 8670D Dual","Memory: Unknown"
"Radeon HD 8670M","GPU","RADEON","Radeon HD 8670M","Memory: Unknown"
"Radeon HD 8690A","GPU","RADEON","Radeon HD 8690A","Memory: Unknown"
"Radeon HD 8690M","GPU","RADEON","Radeon HD 8690M","Memory: Unknown"
"Radeon HD 8730M","GPU","RADEON","Radeon HD 8730M","Memory: Unknown"
"Radeon HD 8750M","GPU","RADEON","Radeon HD 8750M","Memory: Unknown"
"Radeon HD 8790M","GPU","RADEON","Radeon HD 8790M","Memory: Unknown"
"Radeon HD 8790M / R9 M290X","GPU","RADEON","Radeon HD 8790M / R9 M290X","Memory: Unknown"
"Radeon HD 8850M","GPU","RADEON","Radeon HD 8850M","Memory: Unknown"
"Radeon HD 8850M / R9 M265X","GPU","RADEON","Radeon HD 8850M / R9 M265X","Memory: Unknown"
"Radeon HD 8870M","GPU","RADEON","Radeon HD 8870M","Memory: Unknown"
"Radeon HD 8870M / R9 M270X / M370X","GPU","RADEON","Radeon HD 8870M / R9 M270X / M370X","Memory: Unknown"
"Radeon HD 8950","GPU","RADEON","Radeon HD 8950","Memory: Unknown"
"Radeon HD 8970M","GPU","RADEON","Radeon HD 8970M","Memory: Unknown"
"Radeon HD 8990","GPU","RADEON","Radeon HD 8990","Memory: Unknown"
"Radeon HD HD7850M","GPU","RADEON","Radeon HD HD7850M","Memory: Unknown"
"Radeon HD4650","GPU","RADEON","Radeon HD4650","Memory: Unknown"
"Radeon HD4670","GPU","RADEON","Radeon HD4670","Memory: Unknown"
"RADEON HD6370D","GPU","RADEON","RADEON HD6370D","Memory: Unknown"
"RADEON HD6410D","GPU","RADEON","RADEON HD6410D","Memory: Unknown"
"RADEON HD6530D","GPU","RADEON","RADEON HD6530D","Memory: Unknown"
"RADEON HD7450","GPU","RADEON","RADEON HD7450","Memory: Unknown"
"Radeon HD8530M","GPU","RADEON","Radeon HD8530M","Memory: Unknown"
"Radeon HD8970M","GPU","RADEON","Radeon HD8970M","Memory: Unknown"
"Radeon HDG 4670","GPU","RADEON","Radeon HDG 4670","Memory: Unknown"
"RADEON IGP 320","GPU","RADEON","RADEON IGP 320","Memory: Unknown"
"Radeon IGP 320M","GPU","RADEON","Radeon IGP 320M","Memory: Unknown"
"Radeon IGP 340M","GPU","RADEON","Radeon IGP 340M","Memory: Unknown"
"RADEON IGP 345M","GPU","RADEON","RADEON IGP 345M","Memory: Unknown"
"RADEON IGP 34xM","GPU","RADEON","RADEON IGP 34xM","Memory: Unknown"
"RADEON IGP 350M","GPU","RADEON","RADEON IGP 350M","Memory: Unknown"
"Radeon Infoshock 3000","GPU","RADEON","Radeon Infoshock 3000","Memory: Unknown"
"Radeon Instinct MI25 MxGPU","GPU","RADEON","Radeon Instinct MI25 MxGPU","Memory: Unknown"
"Radeon M535DX","GPU","RADEON","Radeon M535DX","Memory: Unknown"
"Radeon Pro","GPU","RADEON","Radeon Pro","Memory: Unknown"
"Radeon Pro 450","GPU","RADEON","Radeon Pro 450","Memory: Unknown"
"Radeon Pro 455","GPU","RADEON","Radeon Pro 455","Memory: Unknown"
"Radeon Pro 460","GPU","RADEON","Radeon Pro 460","Memory: Unknown"
"Radeon Pro 465","GPU","RADEON","Radeon Pro 465","Memory: Unknown"
"Radeon Pro 5300","GPU","RADEON","Radeon Pro 5300","Memory: Unknown"
"Radeon Pro 5300M","GPU","RADEON","Radeon Pro 5300M","Memory: Unknown"
"Radeon Pro 5500 XT","GPU","RADEON","Radeon Pro 5500 XT","Memory: Unknown"
"Radeon Pro 5500M","GPU","RADEON","Radeon Pro 5500M","Memory: Unknown"
"Radeon Pro 555","GPU","RADEON","Radeon Pro 555","Memory: Unknown"
"Radeon Pro 560","GPU","RADEON","Radeon Pro 560","Memory: Unknown"
"Radeon Pro 5600M","GPU","RADEON","Radeon Pro 5600M","Memory: Unknown"
"Radeon Pro 560X","GPU","RADEON","Radeon Pro 560X","Memory: Unknown"
"Radeon Pro 570","GPU","RADEON","Radeon Pro 570","Memory: Unknown"
"Radeon Pro 5700","GPU","RADEON","Radeon Pro 5700","Memory: Unknown"
"Radeon Pro 5700 XT","GPU","RADEON","Radeon Pro 5700 XT","Memory: Unknown"
"Radeon Pro 580","GPU","RADEON","Radeon Pro 580","Memory: Unknown"
"Radeon Pro 580X","GPU","RADEON","Radeon Pro 580X","Memory: Unknown"
"Radeon Pro Duo","GPU","RADEON","Radeon Pro Duo","Memory: Unknown"
"Radeon Pro Ryzen 7 PRO 5850U","GPU","RADEON","Radeon Pro Ryzen 7 PRO 5850U","Memory: Unknown"
"Radeon Pro SSG","GPU","RADEON","Radeon Pro SSG","Memory: Unknown"
"Radeon Pro V340 MxGPU","GPU","RADEON","Radeon Pro V340 MxGPU","Memory: Unknown"
"Radeon Pro V520 MxGPU","GPU","RADEON","Radeon Pro V520 MxGPU","Memory: Unknown"
"Radeon Pro Vega 16","GPU","RADEON","Radeon Pro Vega 16","Memory: Unknown"
"Radeon Pro Vega 20","GPU","RADEON","Radeon Pro Vega 20","Memory: Unknown"
"Radeon Pro Vega 48","GPU","RADEON","Radeon Pro Vega 48","Memory: Unknown"
"Radeon Pro Vega 56","GPU","RADEON","Radeon Pro Vega 56","Memory: Unknown"
"Radeon Pro Vega 64","GPU","RADEON","Radeon Pro Vega 64","Memory: Unknown"
"Radeon Pro Vega 64X","GPU","RADEON","Radeon Pro Vega 64X","Memory: Unknown"
"Radeon Pro Vega II","GPU","RADEON","Radeon Pro Vega II","Memory: Unknown"
"Radeon Pro VII","GPU","RADEON","Radeon Pro VII","Memory: Unknown"
"Radeon Pro W5500","GPU","RADEON","Radeon Pro W5500","Memory: Unknown"
"Radeon Pro W5500M","GPU","RADEON","Radeon Pro W5500M","Memory: Unknown"
"Radeon Pro W5700","GPU","RADEON","Radeon Pro W5700","Memory: Unknown"
"Radeon PRO W6600","GPU","RADEON","Radeon PRO W6600","Memory: Unknown"
"Radeon PRO W6800","GPU","RADEON","Radeon PRO W6800","Memory: Unknown"
"Radeon Pro WX 2100","GPU","RADEON","Radeon Pro WX 2100","Memory: Unknown"
"Radeon Pro WX 3100","GPU","RADEON","Radeon Pro WX 3100","Memory: Unknown"
"Radeon Pro WX 3200","GPU","RADEON","Radeon Pro WX 3200","Memory: Unknown"
"Radeon Pro WX 4100","GPU","RADEON","Radeon Pro WX 4100","Memory: Unknown"
"Radeon Pro WX 4130","GPU","RADEON","Radeon Pro WX 4130","Memory: Unknown"
"Radeon Pro WX 4150","GPU","RADEON","Radeon Pro WX 4150","Memory: Unknown"
"Radeon Pro WX 4170","GPU","RADEON","Radeon Pro WX 4170","Memory: Unknown"
"Radeon Pro WX 5100","GPU","RADEON","Radeon Pro WX 5100","Memory: Unknown"
"Radeon Pro WX 7100","GPU","RADEON","Radeon Pro WX 7100","Memory: Unknown"
"Radeon Pro WX 7130","GPU","RADEON","Radeon Pro WX 7130","Memory: Unknown"
"Radeon Pro WX 8200","GPU","RADEON","Radeon Pro WX 8200","Memory: Unknown"
"Radeon Pro WX 9100","GPU","RADEON","Radeon Pro WX 9100","Memory: Unknown"
"Radeon Pro WX Vega M GL","GPU","RADEON","Radeon Pro WX Vega M GL","Memory: Unknown"
"Radeon R1E","GPU","RADEON","Radeon R1E","Memory: Unknown"
"Radeon R2","GPU","RADEON","Radeon R2","Memory: Unknown"
"Radeon R2E","GPU","RADEON","Radeon R2E","Memory: Unknown"
"Radeon R3","GPU","RADEON","Radeon R3","Memory: Unknown"
"Radeon R3E","GPU","RADEON","Radeon R3E","Memory: Unknown"
"Radeon R4","GPU","RADEON","Radeon R4","Memory: Unknown"
"Radeon R4E","GPU","RADEON","Radeon R4E","Memory: Unknown"
"Radeon R5 220","GPU","RADEON","Radeon R5 220","Memory: Unknown"
"Radeon R5 230","GPU","RADEON","Radeon R5 230","Memory: Unknown"
"Radeon R5 235","GPU","RADEON","Radeon R5 235","Memory: Unknown"
"Radeon R5 235 + HD 7560D Dual","GPU","RADEON","Radeon R5 235 + HD 7560D Dual","Memory: Unknown"
"Radeon R5 235 + HD 8570D Dual","GPU","RADEON","Radeon R5 235 + HD 8570D Dual","Memory: Unknown"
"Radeon R5 235X","GPU","RADEON","Radeon R5 235X","Memory: Unknown"
"Radeon R5 240","GPU","RADEON","Radeon R5 240","Memory: Unknown"
"Radeon R5 310","GPU","RADEON","Radeon R5 310","Memory: Unknown"
"Radeon R5 330","GPU","RADEON","Radeon R5 330","Memory: Unknown"
"Radeon R5 340","GPU","RADEON","Radeon R5 340","Memory: Unknown"
"Radeon R5 420","GPU","RADEON","Radeon R5 420","Memory: Unknown"
"Radeon R5 430","GPU","RADEON","Radeon R5 430","Memory: Unknown"
"Radeon R5 435","GPU","RADEON","Radeon R5 435","Memory: Unknown"
"Radeon R5 A10-9600P 4C+6G","GPU","RADEON","Radeon R5 A10-9600P 4C+6G","Memory: Unknown"
"Radeon R5 A10-9600P RADEON R5, 10 COMPUTE CORES 4C","GPU","RADEON","Radeon R5 A10-9600P RADEON R5, 10 COMPUTE CORES 4C","Memory: Unknown"
"Radeon R5 A10-9620P 4C+6G","GPU","RADEON","Radeon R5 A10-9620P 4C+6G","Memory: Unknown"
"Radeon R5 A10-9620P RADEON R5, 10 COMPUTE CORES 4C","GPU","RADEON","Radeon R5 A10-9620P RADEON R5, 10 COMPUTE CORES 4C","Memory: Unknown"
"Radeon R5 A10-9630P 4C+6G","GPU","RADEON","Radeon R5 A10-9630P 4C+6G","Memory: Unknown"
"Radeon R5 A10-9630P RADEON R5, 10 COMPUTE CORES 4C","GPU","RADEON","Radeon R5 A10-9630P RADEON R5, 10 COMPUTE CORES 4C","Memory: Unknown"
"Radeon R5 A240","GPU","RADEON","Radeon R5 A240","Memory: Unknown"
"Radeon R5 A6-7480","GPU","RADEON","Radeon R5 A6-7480","Memory: Unknown"
"Radeon R5 A6-8500P","GPU","RADEON","Radeon R5 A6-8500P","Memory: Unknown"
"Radeon R5 A6-9400 RADEON R5, 6 COMPUTE CORES 2C+4G","GPU","RADEON","Radeon R5 A6-9400 RADEON R5, 6 COMPUTE CORES 2C+4G","Memory: Unknown"
